,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,강 의 시 간 표,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2025 학년도  2 학기     자연캠퍼스,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
학년,교과목명,한글코드,,,학점,시간,담당교수,,강좌번호,제한인원,시간(강의실),,,,비  고,
,창업입문,교선127,,,3 ,3 ,미배정,, 0162,55 ,월14:00-16:50 (Y5219),,,,,
,,,,,,,김경찬,, 0163,55 ,수11:00-13:50 (Y5219),,,,,
,,,,,,,,, 0164,55 ,수14:00-16:50 (Y5219),,,,,
,글로벌문화,교선128,,,3 ,3 ,조수미,, 0165,55 ,월11:00-11:50 (Y2511),,,,,
,,,,,,,,,,,수10:00-11:50 (Y2511),,,,,
,,,,,,,,, 0166,55 ,월13:00-13:50 (Y2511),,,,,
,,,,,,,,,,,수13:00-14:50 (Y2511),,,,,
,고전으로읽는인문학,교선130,,,3 ,3 ,김인옥,, 0167,55 ,화10:00-10:50 (Y2529),,,,,
,,,,,,,,,,,목10:00-11:50 (Y2529),,,,,
,,,,,,,오은엽,, 0168,55 ,월11:00-12:50 (Y2529),,,,,
,,,,,,,,,,,수11:00-11:50 (Y2529),,,,,
,,,,,,,,, 0169,55 ,월13:00-14:50 (Y2529),,,,,
,,,,,,,,,,,수13:00-13:50 (Y2529),,,,,
,여성·소수자·공동체,교선131,,,3 ,3 ,김효정,, 0170,55 ,월11:00-12:50 (Y9106),,,,,
,,,,,,,,,,,수11:00-11:50 (Y9106),,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,9 / 77,,,,,,출력일자 : 2025-07-23,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,강 의 시 간 표,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2025 학년도  2 학기     자연캠퍼스,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
학년,교과목명,한글코드,,,학점,시간,담당교수,,강좌번호,제한인원,시간(강의실),,,,비  고,
전학년,여성·소수자·공동체,교선131,,,3 ,3 ,김희진,, 0171,55 ,월15:00-15:50 (Y2526),,,,,
,,,,,,,,,,,수14:00-15:50 (Y2526),,,,,
,예술과창조성,교선132,,,3 ,3 ,안정아,, 0172,55 ,월14:00-15:50 (Y9106),,,,,
,,,,,,,,,,,수14:00-14:50 (Y9106),,,,,
,"우주,생명,마음",교선135,,,3 ,3 ,미배정,, 0173,55 ,미입력,,,,,
,,,,,,,,, 0174,55 ,미입력,,,,,
,SW프로그래밍입문,교선136,,,3 ,3 ,유충열,, 0175,38 ,월14:00-16:50 (Y9135),,,,,
,,,,,,,,, 0176,38 ,화14:00-16:50 (Y9135),,,,,
,인공지능의세계,교선138,,,3 ,3 ,김제민,, 0177,38 ,목10:00-12:50 (Y9125),,,,,
,4차산업혁명의이해,교선139,,,3 ,3 ,조성경,, 0178,55 ,월11:00-12:50 (Y2532),,,,,
,,,,,,,,,,,수11:00-11:50 (Y2532),,,,,
,,,,,,,,, 0179,55 ,월13:00-14:50 (Y2532),,,,,
,,,,,,,,,,,수13:00-13:50 (Y2532),,,,,
,4차산업혁명을위한비판적사고,교선140,,,3 ,3 ,손성우,, 0180,55 ,월09:00-10:50 (Y2535),,,,,
,,,,,,,,,,,수09:00-09:50 (Y2535),,,,,
,,,,,,,,, 0181,55 ,월11:00-12:50 (Y2535),,,,,
,,,,,,,,,,,수11:00-11:50 (Y2535),,,,,
,4차산업혁명과미래사회진로선택,교필141,,,2 ,2 ,이지우,, 0182,50 ,금09:00-10:50 (Y23323),,,,"온라인 (블렌디드러닝) , 화학생명과학대학 전용강좌",
,,,,,,,박자민,, 0183,55 ,수09:00-10:50 (Y13103),,,,"온라인 (블랜디드러닝) , 스마트시스템공과대학 전용강좌",
,,,,,,,이창희,, 0184,55 ,월14:00-15:50 (Y8345),,,,"온라인 (블랜디드러닝) , 스마트시스템공과대학 전용강좌",
,,,,,,,박종성,, 0185,55 ,수15:00-16:50 (Y23723),,,,"온라인 (블랜디드러닝) , 스마트시스템공과대학 전용강좌",
,,,,,,,김정수,, 0186,40 ,월10:00-11:50 (Y529),,,,"온라인 (블렌디드러닝) , 반도체&middot;ICT대학 전용강좌",
,,,,,,,김인택,, 0187,55 ,수10:00-11:50 (Y5434),,,,"온라인 (블랜디드러닝) , 반도체&middot;ICT대학 전용강좌",
,,,,,,,황수웅,, 0188,70 ,월10:00-11:50 (Y6106),,,,"온라인 (블랜디드러닝) , 스포츠예술대학 전용강좌",
,,,,,,,김영진,, 0189,55 ,화14:00-15:50 (Y2201),,,,"온라인 (블랜디드러닝) , 스포츠예술대학 전용강좌",
,,,,,,,이종우,, 0190,55 ,화10:00-11:50 (Y12122),,,,"온라인 (블랜디드러닝) , 건축대학 전용강좌",
,현대사회와심리학,교선142,,,3 ,3 ,김희진,, 0191,55 ,금10:00-12:50 (Y2526),,,,,
,,,,,,,,, 0192,55 ,금13:00-15:50 (Y2526),,,,,
,한국어연습2,교필143,,,1 ,2 ,임우열,, 0193,40 ,화09:00-10:50 (Y8326),,,,TOPIK4급 미만 외국인학생 전용강좌,
,한국어연습4,교필145,,,1 ,2 ,미배정,, 0194,0 ,미입력,,,,,
,한국어2,교필147,,,2 ,2 ,임우열,, 0195,40 ,화13:00-14:50 (Y8326),,,,TOPIK4급 미만 외국인학생 전용강좌,
,한국어4,교필149,,,2 ,2 ,임우열,, 0196,40 ,화11:00-12:50 (Y8326),,,,TOPIK4급 미만 외국인학생 전용강좌,
,외국인학생을위한한국현대사,교선150,,,3 ,3 ,정원웅,, 0197,40 ,화09:00-11:50 (Y8107),,,,"외국인학생 전용강좌, 외국어강의(영어)",
,,,,,,,,,,,,,,,,
,,,,,,,,10 / 77,,,,,,출력일자 : 2025-07-23,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,강 의 시 간 표,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2025 학년도  2 학기     자연캠퍼스,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
학년,교과목명,한글코드,,,학점,시간,담당교수,,강좌번호,제한인원,시간(강의실),,,,비  고,
전학년,외국인학생을위한한국사회의이해,교선151,,,3 ,3 ,박용수,, 0198,40 ,수14:00-16:50 (Y8326),,,,외국인학생 전용강좌,
,외국인학생을위한컴퓨터활용,교선153,,,3 ,3 ,백혜정,, 0199,38 ,화14:00-16:50 (Y9101),,,,,
,4차산업혁명시대의예술,교선155,,,3 ,3 ,안정아,, 0200,55 ,화13:00-14:50 (Y9106),,,,,
,,,,,,,,,,,목13:00-13:50 (Y9106),,,,,
,문화리터러시와창의적스토리텔링,교선156,,,3 ,3 ,김인옥,, 0201,55 ,화11:00-12:50 (Y2529),,,,,
,,,,,,,,,,,목12:00-12:50 (Y2529),,,,,
,디지털리터러시의이해,교필157,,,2 ,2 ,김영옥,, 0202,50 ,미입력,,,,"온라인(원격수업), N/P과목, 2023학년도 신입생부터 수강가능",
,,,,,,,김제민,, 0203,50 ,미입력,,,,"온라인(원격수업), N/P과목, 2023학년도 신입생부터 수강가능",
,,,,,,,이보경,, 0204,50 ,미입력,,,,"온라인(원격수업), N/P과목, 2023학년도 신입생부터 수강가능",
,디지털콘텐츠로만나는한국의문화유산,교선158,,,3 ,3 ,김완호,, 0205,55 ,월14:00-16:50 (Y9014),,,,,
,디지털문화의이해,교선159,,,3 ,3 ,조수미,, 0206,55 ,화10:00-11:50 (Y2511),,,,,
,,,,,,,,,,,목11:00-11:50 (Y2511),,,,,
,직무수행과전략적의사소통,교선160,,,3 ,3 ,이현주,, 0207,55 ,금11:00-13:50 (Y9035),,,,,
,파이썬을활용한데이터분석과인공지능,교선162,,,3 ,3 ,유충열,, 0208,38 ,수14:00-16:50 (Y9135),,,,,
,,,,,,,,, 0209,38 ,목10:00-12:50 (Y9135),,,,,
,디지털사회와미래이슈,교선163,,,3 ,3 ,김희진,, 0210,55 ,월10:00-11:50 (Y2526),,,,,
,,,,,,,,,,,수11:00-11:50 (Y2526),,,,,
,인간심리의이해,기인107,,,3 ,3 ,김세영,, 0211,40 ,화09:00-11:50 (Y9010),,,,,
,,,,,,,,, 0212,40 ,화12:00-14:50 (Y9010),,,,아너칼리지 자율전공학부 자연전용강좌,
,동양의지혜,기인164,,,3 ,3 ,미배정,, 0213,40 ,월14:00-16:50 (),,,,,
,서양의지혜,기인165,,,3 ,3 ,미배정,, 0214,40 ,금14:00-16:50 (),,,,,
,인류학으로본가족과사랑,기인166,,,2 ,2 ,조수미,, 0215,55 ,화14:00-15:50 (Y2511),,,,,
,한국미술사입문,기문108,,,3 ,3 ,이은주,, 0216,50 ,화14:00-16:50 (Y9006),,,,,
,서양미술사입문,기문109,,,3 ,3 ,김호정,, 0217,50 ,화14:00-16:50 (Y9035),,,,,
,색채학,기문110,,,3 ,3 ,백지회,, 0218,60 ,목09:00-11:50 (Y9014),,,,,
,,,,,,,,, 0219,60 ,목13:00-15:50 (Y9014),,,,,
,디자인사,기문111,,,3 ,3 ,오주은,, 0220,60 ,화10:00-12:50 (Y9014),,,,,
,디자인개론,기문113,,,3 ,3 ,오주은,, 0221,60 ,화14:00-16:50 (Y9014),,,,,
,서양건축사,기문114,,,3 ,3 ,김란수,, 0222,50 ,화15:00-17:50 (Y12220),,,,건축학부 우선,
,현대사회와영화,기문123,,,3 ,3 ,장병원,, 0223,60 ,화10:00-12:50 (Y9006),,,,,
,공간디자인이해,기문125,,,3 ,3 ,장주영,, 0224,90 ,화09:00-11:50 (Y9106),,,,,
,미술사의이해,기문126,,,3 ,3 ,윤소정,, 0225,50 ,월13:00-15:50 (Y5125),,,,,
,,,,,,,이은주,, 0226,50 ,수12:00-14:50 (Y9006),,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,11 / 77,,,,,,출력일자 : 2025-07-23,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,강 의 시 간 표,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2025 학년도  2 학기     자연캠퍼스,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
학년,교과목명,한글코드,,,학점,시간,담당교수,,강좌번호,제한인원,시간(강의실),,,,비  고,
전학년,동서양미술과미학,기문131,,,3 ,3 ,백소훈,, 0227,60 ,금11:00-13:50 (Y9114),,,,,
,건축학개론,기문132,,,2 ,2 ,김란수,, 0228,130 ,화18:00-19:50 (Y9010),,,,,
,뮤지컬음악의이해2,기문203,,,2 ,4 ,박진주,, 0229,40 ,수17:00-20:50 (Y2115),,,,,
,뮤지컬공연감상,기문207,,,3 ,3 ,송경옥,, 0230,40 ,월12:00-14:50 (Y2259),,,,아너칼리지 자율전공학부 자연전용강좌,
,한국건축사,기문208,,,3 ,3 ,김왕직,, 0231,60 ,목09:00-11:50 (Y12220),,,,,
,교향곡의감상과이해,기문211,,,3 ,3 ,안정아,, 0232,50 ,목14:00-16:50 (Y9106),,,,,
,문화속디자인여행(KCU),기문217,,,3 ,3 ,이규연,, 0233,200 ,미입력,,,,온라인(원격수업),
,세계음식문화,기문231,,,3 ,3 ,강희진,, 0234,40 ,월11:00-12:50 (Y9035),,,,,
,,,,,,,,,,,수11:00-11:50 (Y9035),,,,,
,인간관계와커뮤니케이션,기사113,,,3 ,3 ,미배정,, 0235,50 ,미입력,,,,,
,다문화사회의이해,기사132,,,3 ,3 ,김용한,, 0236,45 ,화13:00-15:50 (Y9401),,,,,
,MJ사회봉사,기사167,,,3 ,3 ,유우연,, 0237,30 ,수17:00-19:50 (Y501),,,,N/P과목,
,,,,,,,,, 0238,30 ,월17:00-19:50 (Y501),,,,N/P과목,
,NCS의이해와공기업취업전략,기사181,,,3 ,3 ,권성일,, 0239,50 ,월10:00-12:50 (Y9010),,,,,
,창업사례연구,기사188,,,3 ,3 ,유정헌,, 0240,60 ,목12:00-14:50 (Y5120),,,,,
,창업시뮬레이션,기사190,,,3 ,3 ,유정헌,, 0241,60 ,화12:00-14:50 (Y5120),,,,N/P과목,
,통합적커리어탐색:취업과창업,기사191,,,2 ,2 ,미배정,, 1171,40 ,목14:00-15:50 (Y2259),,,,디자인학부 전용,
,미적분학1,기자101,,,3 ,3 ,김동호,, 0242,40 ,월14:00-16:50 (Y9503),,,,,
,,,,,,,,, 0243,40 ,수14:00-16:50 (Y9503),,,,,
,,,,,,,심호진,, 0244,40 ,목14:00-16:50 (Y9503),,,,,
,,,,,,,미배정,, 0245,40 ,화14:00-16:50 (Y5125),,,,"외국어강의(영어), 영문트랙(글로벌건설환경모빌리티공학전공)",
,미적분학2,기자102,,,3 ,3 ,조규근,, 0246,40 ,월09:00-10:50 (Y9519),,,,,
,,,,,,,,,,,수09:00-09:50 (Y9519),,,,,
,,,,,,,문은호,, 0247,40 ,월11:00-12:50 (Y9508),,,,,
,,,,,,,,,,,수11:00-11:50 (Y9508),,,,,
,,,,,,,조규근,, 0248,40 ,월13:00-13:50 (Y9519),,,,,
,,,,,,,,,,,수12:00-13:50 (Y9519),,,,,
,,,,,,,문은호,, 0249,40 ,월13:00-14:50 (Y9508),,,,,
,,,,,,,,,,,수13:00-13:50 (Y9508),,,,,
,,,,,,,조규근,, 0250,40 ,월15:00-16:50 (Y9519),,,,,
,,,,,,,,,,,수15:00-15:50 (Y9519),,,,,
,,,,,,,,, 0251,40 ,화09:00-10:50 (Y9519),,,,,
,,,,,,,,,,,목09:00-09:50 (Y9519),,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,12 / 77,,,,,,출력일자 : 2025-07-23,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,강 의 시 간 표,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2025 학년도  2 학기     자연캠퍼스,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
학년,교과목명,한글코드,,,학점,시간,담당교수,,강좌번호,제한인원,시간(강의실),,,,비  고,
전학년,미적분학2,기자102,,,3 ,3 ,김재덕,, 0252,40 ,화11:00-11:50 (Y9517),,,,,
,,,,,,,,,,,목10:00-11:50 (Y9517),,,,,
,,,,,,,조규근,, 0253,40 ,화12:00-13:50 (Y9519),,,,,
,,,,,,,,,,,목12:00-12:50 (Y9519),,,,,
,,,,,,,나광수,, 0254,40 ,화14:00-14:50 (Y2526),,,,,
,,,,,,,,,,,목13:00-14:50 (Y2526),,,,,
,,,,,,,김재덕,, 0255,40 ,화15:00-16:50 (Y9517),,,,,
,,,,,,,,,,,목15:00-15:50 (Y9517),,,,,
,,,,,,,문은호,, 0256,40 ,화14:00-14:50 (Y9508),,,,"외국어강의(영어), 영문트랙(글로벌건설환경모빌리티공학전공)",
,,,,,,,,,,,목14:00-15:50 (Y9508),,,,,
,공학수학2,기자104,,,3 ,3 ,김동호,, 0257,40 ,금09:00-11:50 (Y9503),,,,전자공학전공 전용강좌,
,,,,,,,심호진,, 0258,40 ,화09:00-11:50 (Y9503),,,,전자공학전공 전용강좌,
,,,,,,,,, 0259,40 ,화14:00-16:50 (Y425),,,,화학공학전공 전용강좌,
,,,,,,,박종문,, 0260,50 ,화13:00-14:50 (Y19106),,,,반도체공학부 전용강좌,
,,,,,,,,,,,목13:00-13:50 (Y19106),,,,,
,,,,,,,최면송,, 0261,40 ,월13:00-13:50 (Y19236),,,,,
,,,,,,,,,,,수10:00-11:50 (Y19236),,,,,
,,,,,,,,, 0262,40 ,월14:00-14:50 (Y19236),,,,,
,,,,,,,,,,,수13:00-14:50 (Y19236),,,,,
,,,,,,,최민석,, 0263,45 ,금09:00-11:50 (Y123),,,,,
,,,,,,,,, 0264,45 ,금13:00-15:50 (Y123),,,,,
,통계학개론,기자106,,,3 ,3 ,이성효,, 0265,40 ,월11:00-12:50 (Y9110),,,,,
,,,,,,,,,,,수11:00-11:50 (Y9110),,,,,
,,,,,,,,, 0266,40 ,월14:00-14:50 (Y9110),,,,,
,,,,,,,,,,,수13:00-14:50 (Y9110),,,,,
,,,,,,,,, 0267,40 ,월15:00-16:50 (Y9110),,,,환경시스템공학전공 전용강좌,
,,,,,,,,,,,수15:00-15:50 (Y9110),,,,,
,,,,,,,나광수,, 0268,40 ,화15:00-16:50 (Y2526),,,,컴퓨터공학전공 전용강좌,
,,,,,,,,,,,목15:00-15:50 (Y2526),,,,,
,,,,,,,미배정,, 0269,40 ,화10:00-12:50 (Y9035),,,,,
,선형대수학개론,기자107,,,3 ,3 ,김재덕,, 0270,40 ,월13:00-14:50 (Y9517),,,,산업경영공학과 전용강좌,
,,,,,,,,,,,수13:00-13:50 (Y9517),,,,,
,,,,,,,,, 0271,40 ,월15:00-16:50 (Y9517),,,,산업경영공학과 전용강좌,
,,,,,,,,,,,,,,,,
,,,,,,,,13 / 77,,,,,,출력일자 : 2025-07-23,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,강 의 시 간 표,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2025 학년도  2 학기     자연캠퍼스,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
학년,교과목명,한글코드,,,학점,시간,담당교수,,강좌번호,제한인원,시간(강의실),,,,비  고,
전학년,선형대수학개론,기자107,,,3 ,3 ,김재덕,, 0271,40 ,수15:00-15:50 (Y9517),,,,산업경영공학과 전용강좌,
,,,,,,,문은호,, 0272,40 ,화09:00-10:50 (Y9508),,,,컴퓨터공학전공 전용강좌,
,,,,,,,,,,,목09:00-09:50 (Y9508),,,,,
,,,,,,,,, 0273,40 ,화11:00-11:50 (Y9508),,,,컴퓨터공학전공 전용강좌,
,,,,,,,,,,,목10:00-11:50 (Y9508),,,,,
,이산수학개론,기자108,,,3 ,3 ,나광수,, 0274,40 ,화12:00-13:50 (Y2526),,,,컴퓨터공학전공 전용강좌,
,,,,,,,,,,,목12:00-12:50 (Y2526),,,,,
,수치해석,기자109,,,3 ,3 ,이규진,, 0275,40 ,월13:00-14:50 (Y247),,,,기계시스템공학부 전용강좌,
,,,,,,,,,,,수13:00-13:50 (Y247),,,,,
,,,,,,,,, 0276,40 ,월15:00-15:50 (Y247),,,,기계시스템공학부 전용강좌,
,,,,,,,,,,,수14:00-15:50 (Y247),,,,,
,,,,,,,미배정,, 1162,40 ,미입력,,,,기계시스템공학부 전용강좌,
,물리학1,기자111,,,3 ,3 ,김복수,, 0277,40 ,수09:00-10:50 (Y9014),,,,,
,,,,,,,,,,,금09:00-09:50 (Y9014),,,,,
,,,,,,,,, 0278,40 ,수12:00-13:50 (Y9014),,,,,
,,,,,,,,,,,금12:00-12:50 (Y9014),,,,,
,물리학2,기자112,,,3 ,3 ,김복수,, 0279,40 ,수11:00-11:50 (Y9014),,,,,
,,,,,,,,,,,금10:00-11:50 (Y9014),,,,,
,,,,,,,노태호,, 0280,40 ,월09:00-10:50 (Y9114),,,,,
,,,,,,,,,,,수10:00-10:50 (Y9114),,,,,
,,,,,,,,, 0281,40 ,월11:00-12:50 (Y9114),,,,,
,,,,,,,,,,,수11:00-11:50 (Y9114),,,,,
,,,,,,,,, 0282,40 ,월15:00-16:50 (Y9114),,,,,
,,,,,,,,,,,수15:00-15:50 (Y9114),,,,,
,,,,,,,,, 0283,40 ,화09:00-10:50 (Y9114),,,,,
,,,,,,,,,,,목10:00-10:50 (Y9114),,,,,
,,,,,,,,, 0284,40 ,화11:00-12:50 (Y9114),,,,,
,,,,,,,,,,,목11:00-11:50 (Y9114),,,,,
,,,,,,,,, 0285,40 ,화15:00-16:50 (Y9114),,,,,
,,,,,,,,,,,목15:00-15:50 (Y9114),,,,,
,,,,,,,미배정,, 0286,40 ,화13:00-14:50 (Y9029),,,,,
,,,,,,,,,,,목14:00-14:50 (Y9029),,,,,
,,,,,,,,, 0287,40 ,화15:00-16:50 (Y9029),,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,14 / 77,,,,,,출력일자 : 2025-07-23,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,강 의 시 간 표,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2025 학년도  2 학기     자연캠퍼스,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
학년,교과목명,한글코드,,,학점,시간,담당교수,,강좌번호,제한인원,시간(강의실),,,,비  고,
전학년,물리학2,기자112,,,3 ,3 ,미배정,, 0287,40 ,목15:00-15:50 (Y9029),,,,,
,,,,,,,이남주,, 0288,40 ,월11:00-12:50 (Y9029),,,,,
,,,,,,,,,,,수12:00-12:50 (Y9029),,,,,
,,,,,,,,, 0289,40 ,월13:00-14:50 (Y9029),,,,,
,,,,,,,,,,,수13:00-13:50 (Y9029),,,,,
,물리학실험1,기자113,,,1 ,2 ,조종원,, 0290,20 ,월15:00-16:50 (Y23515),,,,,
,,,,,,,임호준,, 0291,20 ,목13:00-14:50 (Y23515),,,,,
,물리학실험2,기자114,,,1 ,2 ,이지우,, 0292,20 ,월13:00-14:50 (Y23520),,,,,
,,,,,,,,, 0293,20 ,화11:00-12:50 (Y23523),,,,,
,,,,,,,,, 0294,20 ,수13:00-14:50 (Y23520),,,,,
,,,,,,,,, 0295,20 ,목11:00-12:50 (Y23523),,,,,
,,,,,,,,, 0296,20 ,목13:00-14:50 (Y23520),,,,,
,,,,,,,조종원,, 0297,20 ,월13:00-14:50 (Y23523),,,,,
,,,,,,,,, 0298,20 ,화13:00-14:50 (Y23523),,,,,
,,,,,,,,, 0299,20 ,수13:00-14:50 (Y23523),,,,,
,,,,,,,,, 0300,20 ,목13:00-14:50 (Y23523),,,,,
,,,,,,,임호준,, 0301,20 ,월11:00-12:50 (Y23520),,,,,
,,,,,,,,, 0302,20 ,화11:00-12:50 (Y23520),,,,,
,,,,,,,,, 0303,20 ,수11:00-12:50 (Y23520),,,,,
,,,,,,,,, 0304,20 ,목11:00-12:50 (Y23520),,,,,
,,,,,,,강치중,, 0305,20 ,수11:00-12:50 (Y23523),,,,,
,,,,,,,,, 0306,20 ,금11:00-12:50 (Y23523),,,,,
,,,,,,,,, 0307,20 ,금13:00-14:50 (Y23523),,,,,
,일반생물학,기자116,,,3 ,3 ,오영숙,, 0308,50 ,화09:00-10:50 (Y8110),,,,,
,,,,,,,,,,,목09:00-09:50 (Y8110),,,,,
,,,,,,,문정환,, 0309,40 ,화11:00-11:50 (Y8114),,,,,
,,,,,,,,,,,목10:00-11:50 (Y8114),,,,,
,,,,,,,이창로,, 0310,40 ,월13:00-13:50 (Y8114),,,,,
,,,,,,,,,,,수13:00-14:50 (Y8114),,,,,
,생물학1,기자117,,,3 ,3 ,송상익,, 0311,40 ,화15:00-15:50 (Y8114),,,,,
,,,,,,,,,,,목15:00-16:50 (Y8114),,,,,
,생물학2,기자118,,,3 ,3 ,송상익,, 0312,40 ,월15:00-15:50 (Y8107),,,,,
,,,,,,,,,,,수15:00-16:50 (Y8107),,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,15 / 77,,,,,,출력일자 : 2025-07-23,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,강 의 시 간 표,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2025 학년도  2 학기     자연캠퍼스,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
학년,교과목명,한글코드,,,학점,시간,담당교수,,강좌번호,제한인원,시간(강의실),,,,비  고,
전학년,생물학2,기자118,,,3 ,3 ,정병철,, 0313,40 ,화10:00-11:50 (Y5125),,,,,
,,,,,,,,,,,목11:00-11:50 (Y5125),,,,,
,생물학실험2,기자120,,,1 ,2 ,문정환,, 0314,20 ,월13:00-14:50 (Y8305),,,,,
,,,,,,,,, 0315,20 ,화15:00-16:50 (Y8309),,,,,
,,,,,,,,, 0316,20 ,목13:00-14:50 (Y8305),,,,,
,일반화학,기자121,,,3 ,3 ,임보람,, 0317,40 ,월10:00-10:50 (Y9027),,,,,
,,,,,,,,,,,수10:00-11:50 (Y9027),,,,,
,,,,,,,,, 0318,40 ,월15:00-15:50 (Y9027),,,,,
,,,,,,,,,,,수14:00-15:50 (Y9027),,,,,
,일반화학실험,기자122,,,1 ,2 ,구상호,, 0319,18 ,월15:00-16:50 (Y23423),,,,,
,,,,,,,이동기,, 0320,18 ,화15:00-16:50 (Y23423),,,,,
,,,,,,,구상호,, 0321,18 ,수15:00-16:50 (Y23423),,,,,
,화학1,기자123,,,3 ,3 ,이동기,, 0322,40 ,월11:00-12:50 (Y8326),,,,"외국어강의(영어), 영문트랙(글로벌건설환경모빌리티공학전공)",
,,,,,,,,,,,수11:00-11:50 (Y8326),,,,,
,화학2,기자124,,,3 ,3 ,우윤철,, 0323,50 ,화11:00-11:50 (Y8110),,,,환경시스템공학전공 우선,
,,,,,,,,,,,목10:00-11:50 (Y8110),,,,,
,,,,,,,김혜진,, 0324,60 ,화14:00-15:50 (Y23723),,,,신소재공학전공 전용강좌,
,,,,,,,,,,,목14:00-14:50 (Y23723),,,,,
,,,,,,,김수연,, 0325,40 ,월11:00-12:50 (Y101),,,,"외국어강의(영어), 영문트랙(글로벌건설환경모빌리티공학전공)",
,,,,,,,,,,,수11:00-11:50 (Y101),,,,,
,,,,,,,,, 0326,40 ,월13:00-14:50 (Y101),,,,화학나노학전공 전용강좌,
,,,,,,,,,,,수13:00-13:50 (Y101),,,,,
,,,,,,,임보람,, 0327,40 ,화11:00-11:50 (Y9027),,,,,
,,,,,,,,,,,목10:00-11:50 (Y9027),,,,,
,,,,,,,,, 0328,40 ,화12:00-13:50 (Y9027),,,,,
,,,,,,,,,,,목12:00-12:50 (Y9027),,,,,
,,,,,,,,, 0329,40 ,화14:00-14:50 (Y9027),,,,,
,,,,,,,,,,,목13:00-14:50 (Y9027),,,,,
,화학실험2,기자126,,,1 ,2 ,구상호,, 0330,18 ,월13:00-14:50 (Y23420),,,,,
,,,,,,,김수연,, 0331,18 ,월15:00-16:50 (Y23420),,,,,
,,,,,,,이동기,, 0332,18 ,화11:00-12:50 (Y23420),,,,,
,,,,,,,,, 0333,18 ,화13:00-14:50 (Y23420),,,,,
,,,,,,,한승석,, 0334,18 ,화15:00-16:50 (Y23420),,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,16 / 77,,,,,,출력일자 : 2025-07-23,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,강 의 시 간 표,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2025 학년도  2 학기     자연캠퍼스,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
학년,교과목명,한글코드,,,학점,시간,담당교수,,강좌번호,제한인원,시간(강의실),,,,비  고,
전학년,화학실험2,기자126,,,1 ,2 ,구상호,, 0335,18 ,수13:00-14:50 (Y23420),,,,,
,,,,,,,김수연,, 0336,18 ,수15:00-16:50 (Y23420),,,,,
,,,,,,,한승석,, 0337,18 ,목11:00-12:50 (Y23420),,,,,
,,,,,,,,, 0338,18 ,목13:00-14:50 (Y23420),,,,,
,,,,,,,김수연,, 0339,18 ,목15:00-16:50 (Y23420),,,,,
,응용통계학,기자128,,,3 ,3 ,손영태,, 0340,40 ,화11:00-11:50 (Y5346),,,,스마트모빌리티공학전공 전용강좌,
,,,,,,,,,,,목11:00-12:50 (Y5346),,,,,
,일반생물학실험,기자130,,,1 ,2 ,문정환,, 0341,20 ,목15:00-16:50 (Y8309),,,,,
,체육사,기건115,,,3 ,3 ,김미경,, 0346,30 ,목18:40-21:05 (Y6304),,,,,
